Segment Code;Segment Description;Family Code;Family Description;Class Code;Class Description;Brick Code;Brick Description;;;;;;;;
53000000;Beauté/Soin Personnel/Hygiène;53200000;Produits pour le Corps;53201000;Systèmes Tonifiants/de Massage pour le Bain;10000758;Systèmes Tonifiants/de Massage pour le Corps – Pièces de Rechange;;;;;;;;
50000000;Nourriture/Boisson/Tabac;50360000;Garniture Fraîche (Nourriture);50360100;Garniture Fraîche (Nourriture);10008039;Feuilles de Bananier (Garniture Alimentaire);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50360000;Garniture Fraîche (Nourriture);50360100;Garniture Fraîche (Nourriture);10008040;Feuilles de Cactus (Garniture Alimentaire);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50360000;Garniture Fraîche (Nourriture);50360100;Garniture Fraîche (Nourriture);10008041;Fleurs d'oranger (Garniture Alimentaire);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50192100;Amuse–gueules;10000612;Assortiments d'Amuse–gueules;;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50192100;Amuse–gueules;10007276;Autres Amuse–gueules;;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50192100;Amuse–gueules;10006747;Bâtonnets salés / Mini Bretzels;;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50192100;Amuse–gueules;10000177;Chips/Amuse–gueules/Mélanges d’Aliments à grignoter – Naturels et Extrudés (Longue Cons.);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50192100;Amuse–gueules;10006746;Doodles/ Puffs;;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50192100;Amuse–gueules;10005822;Pommes d'Amour;;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50192100;Amuse–gueules;10000252;Pop–corn (Longue Conservation);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50193400;Assortiments d’Aliments Préparés/Préservés;10000613;Assortiments d’Aliments Préparés/Préservés;;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50193000;Bébés/Nourrissons – Nourriture et Boissons;10000104;Bébés/Nourrissons – Aliments Spéciaux (Longue Conservation);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50193000;Bébés/Nourrissons – Nourriture et Boissons;10006273;Bébés/Nourrissons – Aliments Spéciaux (Surgelé);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50193000;Bébés/Nourrissons – Nourriture et Boissons;10000610;Bébés/Nourrissons – Assortiments de Nourriture/Boissons;;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50193000;Bébés/Nourrissons – Nourriture et Boissons;10000105;Bébés/Nourrissons – Boissons Spécialisées (Longue Conservation);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50193000;Bébés/Nourrissons – Nourriture et Boissons;10000575;Bébés/Nourrissons – Lait Maternisé (Longue Conservation);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50193800;Composition de Repas Cuisinés;10006754;Les Compositions de Repas Cuisinés – Assortiments Non-Prêts à Consommer;;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50193800;Composition de Repas Cuisinés;10006753;Les Compositions de Repas Cuisinés – Assortiments Prêts à Consommer;;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50193800;Composition de Repas Cuisinés;10006750;Les Compositions de Repas Cuisinés – Non Prêts à Consommer (Longue Conservation);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50193800;Composition de Repas Cuisinés;10006749;Les Compositions de Repas Cuisinés – Non Prêts à Consommer (Périssable);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50193800;Composition de Repas Cuisinés;10006748;Les Compositions de Repas Cuisinés – Non Prêts à Consommer (Surgelé);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50193800;Composition de Repas Cuisinés;10006752;Les Compositions de Repas Cuisinés – Prêts à Consommer (Longue Conservation);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50193800;Composition de Repas Cuisinés;10006751;Les Compositions de Repas Cuisinés – Prêts à Consommer (Périssable);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50192300;Desserts/Nappages pour Desserts;10000611;Assortiments Composés de Desserts/Nappages pour Desserts;;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50192300;Desserts/Nappages pour Desserts;10000216;Crèmes Glacées/Desserts Glacés (Longue Conservation);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50192300;Desserts/Nappages pour Desserts;10000215;Crèmes Glacées/Desserts Glacés (Surgelé);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50192300;Desserts/Nappages pour Desserts;10000312;Desserts (Longue Conservation);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50192300;Desserts/Nappages pour Desserts;10000197;Desserts (Périssable);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50192300;Desserts/Nappages pour Desserts;10000196;Desserts (Surgelé);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50192300;Desserts/Nappages pour Desserts;10000195;Sauces/Nappages pour Desserts (Longue Conservation);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50192300;Desserts/Nappages pour Desserts;10000194;Sauces/Nappages pour Desserts (Périssable);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50192300;Desserts/Nappages pour Desserts;10000193;Sauces/Nappages pour Desserts (Surgelé);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50192400;Pâtes à Tartiner Sucrées;10000621;Assortiments de Pâtes à Tartiner Sucrées;;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50192400;Pâtes à Tartiner Sucrées;10000217;Confitures/Marmelades/Gelées (Longue Conservation);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50192400;Pâtes à Tartiner Sucrées;10006837;Confitures/Marmelades/Gelées (Périssable);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50192400;Pâtes à Tartiner Sucrées;10000213;Miel (Longue Conservation);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50192400;Pâtes à Tartiner Sucrées;10000187;Pâtes à Tartiner Sucrées (Longue Conservation);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50192400;Pâtes à Tartiner Sucrées;10006848;Substitut de Miel;;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50192900;Pâtes/Nouilles;10000242;Pâtes/Nouilles – Non Prêt à Consommer (Longue Conservation);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50192900;Pâtes/Nouilles;10000317;Pâtes/Nouilles – Non Prêt à Consommer (Périssable);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50192900;Pâtes/Nouilles;10000318;Pâtes/Nouilles – Non Prêt à Consommer (Surgelé);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50192900;Pâtes/Nouilles;10000241;Pâtes/Nouilles – Prêt à Consommer (Longue Conservation);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50192900;Pâtes/Nouilles;10000240;Pâtes/Nouilles – Prêt à Consommer (Périssable);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50192900;Pâtes/Nouilles;10006219;Pâtes/Nouilles Assortiments;;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50193200;Produits à Base de Céréales / Repas;10000296;Produits à Base de Céréales – Non Prêt à Consommer – Salé (Surgelé);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50193200;Produits à Base de Céréales / Repas;10000297;Produits à Base de Céréales / Repas – Non Prêt à Consommer – Salé (Longue Conservation);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50193200;Produits à Base de Céréales / Repas;10000295;Produits à Base de Céréales / Repas – Non Prêt à Consommer – Salé (Périssable);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50193200;Produits à Base de Céréales / Repas;10000294;Produits à Base de Céréales / Repas – Prêt à Consommer – Salé (Longue Conservation);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50193200;Produits à Base de Céréales / Repas;10000293;Produits à Base de Céréales / Repas – Prêt à Consommer – Salé (Périssable);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50193200;Produits à Base de Céréales / Repas;10006228;Produits à Base de Céréales / Repas Assortiments;;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50193500;Produits à Base de Lait/d'Œufs / Repas;10005228;Produits à Base de Lait/d'Œufs / Repas – Prêt à Consommer (Longue Conservation);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50193500;Produits à Base de Lait/d'Œufs / Repas;10005226;Produits à Base d'Œufs / Repas – Non Prêt à Consommer (Longue Conservation);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50193500;Produits à Base de Lait/d'Œufs / Repas;10005225;Produits à Base d'Œufs / Repas – Non Prêt à Consommer (Périssable);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50193500;Produits à Base de Lait/d'Œufs / Repas;10005224;Produits à Base d'Œufs / Repas – Non Prêt à Consommer (Surgelé);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50193500;Produits à Base de Lait/d'Œufs / Repas;10005827;Produits Laitiers / Repas – Non Prêt à Consommer (Surgelé);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50193500;Produits à Base de Lait/d'Œufs / Repas;10005826;Produits Laitiers / Repas – Non Prêt à Consommer/Boire (Périssable);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50193500;Produits à Base de Lait/d'Œufs / Repas;10005227;Produits Laitiers et à Base d'Œufs  / Repas – Prêt à Consommer  (Périssable);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50193500;Produits à Base de Lait/d'Œufs / Repas;10006229;Produits Laitiers et à base d'Oeufs / Assortiments de Repas;;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50193100;Produits à Base de Légumes/ Repas;10006221;Produit à Base de Légumes / Assortiments de Repas;;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50193100;Produits à Base de Légumes/ Repas;10000292;Produits à Base de Légumes – Non Prêt à Consommer (Longue Conservation);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50193100;Produits à Base de Légumes/ Repas;10000290;Produits à Base de Légumes – Non Prêt à Consommer (Périssable);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50193100;Produits à Base de Légumes/ Repas;10000291;Produits à Base de Légumes – Non Prêt à Consommer (Surgelé);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50193100;Produits à Base de Légumes/ Repas;10000288;Produits à Base de Légumes – Prêt à Consommer (Longue Conservation);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50193100;Produits à Base de Légumes/ Repas;10000289;Produits à Base de Légumes – Prêt à Consommer (Périssable);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50193300;Produits à Base de Pâte/ Repas;10006222;Produits à base de Pâte / Assortiments de Repas;;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50193300;Produits à Base de Pâte/ Repas;10000302;Produits à Base de Pâte / Repas – Non Prêt à Consommer – Salé (Longue Conservation);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50193300;Produits à Base de Pâte/ Repas;10000300;Produits à Base de Pâte / Repas – Non Prêt à Consommer – Salé (Périssable);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50193300;Produits à Base de Pâte/ Repas;10000301;Produits à Base de Pâte / Repas – Non Prêt à Consommer – Salé (Surgelé);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50193300;Produits à Base de Pâte/ Repas;10000299;Produits à Base de Pâte / Repas – Prêt à Consommer – Salé (Longue Conservation);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50193300;Produits à Base de Pâte/ Repas;10000298;Produits à Base de Pâte / Repas – Prêt à Consommer – Salé (Périssable);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50192500;Sandwichs/Rouleaux Farcis/Tortillas Fourrées;10000255;Sandwichs/Rouleaux Farcis/Tortillas Fourrées (Périssable);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50192500;Sandwichs/Rouleaux Farcis/Tortillas Fourrées;10000254;Sandwichs/Rouleaux Farcis/Tortillas Fourrées (Surgelé);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50192500;Sandwichs/Rouleaux Farcis/Tortillas Fourrées;10006217;Sandwichs/Rouleaux Farcis/Tortillas Fourrées Assortiments;;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50191500;Soupes – Préparé;10006316;Additifs pour Soupe (Longue Conservation);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50191500;Soupes – Préparé;10006315;Additifs pour Soupe (Périssable);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50191500;Soupes – Préparé;10006314;Additifs pour Soupes (Surgelé);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50191500;Soupes – Préparé;10000261;Soupes – Préparé (Périssable);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50191500;Soupes – Préparé;10000260;Soupes – Préparé (Surgelé);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50191500;Soupes – Préparé;10000262;Soupes – Préparées (Longue Conservation);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50191500;Soupes – Préparé;10006216;Soupes – Préparées Assortiments;;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50193600;Succédanés de Viande;10006230;Succédanés de Viande – Assortiments;;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50193600;Succédanés de Viande;10005825;Succédanés de Viande (Longue Conservation);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50193600;Succédanés de Viande;10005824;Succédanés de Viande (Périssable);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50190000;Aliments Préparés/Préservés;50193600;Succédanés de Viande;10005823;Succédanés de Viande (Surgelé);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50170000;Assaisonnements/Conservateurs/Concentrés;50172000;Assortiments d’Assaisonnements/Conservateurs/Concentrés;10000619;Assortiments d’Assaisonnements/Conservateurs/Concentrés;;;;;;;;
50000000;Nourriture/Boisson/Tabac;50170000;Assaisonnements/Conservateurs/Concentrés;50172100;Boyaux pour Produits Alimentaires;10008044;Boyaux Artificiels;;;;;;;;
50000000;Nourriture/Boisson/Tabac;50170000;Assaisonnements/Conservateurs/Concentrés;50172100;Boyaux pour Produits Alimentaires;10008043;Boyaux Naturels;;;;;;;;
50000000;Nourriture/Boisson/Tabac;50170000;Assaisonnements/Conservateurs/Concentrés;50171900;Conserves au Vinaigre/Condiments/Chutneys/Olives;10000616;Assortiments de Conserves au Vinaigre/Condiments/Chutneys/Olives;;;;;;;;
50000000;Nourriture/Boisson/Tabac;50170000;Assaisonnements/Conservateurs/Concentrés;50171900;Conserves au Vinaigre/Condiments/Chutneys/Olives;10000180;Chutneys/Condiments (Longue Conservation);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50170000;Assaisonnements/Conservateurs/Concentrés;50171900;Conserves au Vinaigre/Condiments/Chutneys/Olives;10000587;Chutneys/Condiments (Périssable);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50170000;Assaisonnements/Conservateurs/Concentrés;50171900;Conserves au Vinaigre/Condiments/Chutneys/Olives;10000586;Chutneys/Condiments (Surgelé);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50170000;Assaisonnements/Conservateurs/Concentrés;50171900;Conserves au Vinaigre/Condiments/Chutneys/Olives;10000244;Conserves de Légumes au Vinaigre;;;;;;;;
50000000;Nourriture/Boisson/Tabac;50170000;Assaisonnements/Conservateurs/Concentrés;50171900;Conserves au Vinaigre/Condiments/Chutneys/Olives;10000239;Olives (Longue Conservation);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50170000;Assaisonnements/Conservateurs/Concentrés;50171900;Conserves au Vinaigre/Condiments/Chutneys/Olives;10000238;Olives (Périssable);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50170000;Assaisonnements/Conservateurs/Concentrés;50171500;Herbes/Epices/Concentrés;10008061;Additifs Alimentaires;;;;;;;;
50000000;Nourriture/Boisson/Tabac;50170000;Assaisonnements/Conservateurs/Concentrés;50171500;Herbes/Epices/Concentrés;10000615;Assortiments d’Herbes/Epices/Concentrés;;;;;;;;
50000000;Nourriture/Boisson/Tabac;50170000;Assaisonnements/Conservateurs/Concentrés;50171500;Herbes/Epices/Concentrés;10000578;Concentrés Liquides/Os (Longue Conservation);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50170000;Assaisonnements/Conservateurs/Concentrés;50171500;Herbes/Epices/Concentrés;10000579;Concentrés Liquides/Os (Périssable);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50170000;Assaisonnements/Conservateurs/Concentrés;50171500;Herbes/Epices/Concentrés;10000580;Concentrés Liquides/Os (Surgelé);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50170000;Assaisonnements/Conservateurs/Concentrés;50171500;Herbes/Epices/Concentrés;10000050;Concentrés/Sels/Attendrisseurs (Longue Conservation);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50170000;Assaisonnements/Conservateurs/Concentrés;50171500;Herbes/Epices/Concentrés;10006214;Extraits/Assaisonnements/Exhausteurs de Goût (Longue Conservation);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50170000;Assaisonnements/Conservateurs/Concentrés;50171500;Herbes/Epices/Concentrés;10000049;Herbes/Epices (Longue Conservation);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50170000;Assaisonnements/Conservateurs/Concentrés;50171500;Herbes/Epices/Concentrés;10000048;Herbes/Epices (Périssable);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50170000;Assaisonnements/Conservateurs/Concentrés;50171500;Herbes/Epices/Concentrés;10000212;Herbes/Epices (Surgelé);;;;;;;;
50000000;Nourriture/Boisson/Tabac;50170000;Assaisonnements/Conservateurs/Concentrés;50171800;Sauces/Produits à tartiner salés/Sauces froides/Condiments;10000200;Assaisonnements/Sauces Froides (Longue Conservation);;;;;;;;
